refTime,beginTime,endTime,labeledSentence,Comment,ETU
4/1/16 0:00,4/1/16 0:00,4/30/16 23:59,April_ETPMS Birth Month Jewelry -Celebrateyear-round with sparkly crystal stones -Shop Now,,
4/1/16 0:00,4/1/16 0:00,4/3/16 23:59,Spend $50 get $10: for every $50 spent March_BTPMS 30_BTPDN - April_ETPMS 3_ETPDN get a $10 coupon redeemable April_BTPMS 8_BTPDN - 14_ETPDN 2016_ETPYN -Cannot be combined with other coupons or discounts. Excludes cosmetics and fragrance; other exclusions apply. See an associate or register receipt for details. In store only.,Test,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,Today_ETPDS online only: all shoes Buy 1 Get 1 $8. Excludes clearance and Brands We Love. Valid on items of equal or lesser value. SHOP SHOES,,
4/1/16 0:00,4/1/16 0:00,4/7/16 23:59,KIDS WEEK_TDSS -SHOP BOYS,Test,
4/1/16 0:00,4/1/16 0:00,4/7/16 23:59,KIDS WEEK_TDSS -SHOP GIRLS,,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,35% OFF REG. PRICE STYLES THRU 4_ETPMN / 1_ETPDN,,
4/1/16 0:00,4/1/16 0:00,4/4/16 23:59,40% OFF REG. PRICE STYLES THRU 4_ETPMN / 4_ETPDN,,
4/1/16 0:00,3/31/16 0:00,3/31/16 23:59,NEW Insider Tips for Summer Styles _ Mar_ETPMS 31_ETPDN,Test,
4/1/16 0:00,4/1/16 0:00,4/2/16 23:59,ENDS_TDPS SOON!_TDSS,,
4/1/16 0:00,4/1/16 0:00,4/4/16 23:59,Two coupons one code. Use MEMREWARD16 at checkout through April_ETPMS 4._ETPDN,,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,ONLINE ONLY. TODAY_ETPDS ONLY 4_ETPMN / 1_ETPDN,,
4/1/16 0:00,4/1/16 0:00,4/3/16 23:59,IN-STORE ONLY  ENDS 4_ETPMN / 3_ETPDN   TAKE $15 OFF YOUR PURCHASE OF $50 OR MORE,,
4/1/16 0:00,4/1/16 0:00,4/30/16 23:59,The Hit List : Get ahold of April's_ETPMS top 10 styles!,Test,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,last_TDPS chance!_TDSS free shipping today: no code. no kidding. -SHOP NOW,,
4/1/16 0:00,4/1/16 0:00,4/2/16 23:59,Final 2_TDPN Days_TDSS -BUY 1 GET 1 FREE,,
4/1/16 0:00,4/2/16 0:00,4/2/16 14:00,Saturday_ETPDS Doorbusters till 2_ETPHN pm!_ETPAP,,
4/1/16 0:00,4/2/16 0:00,4/2/16 23:59,Shop Saturday_ETPDS Doorbusters,,
4/1/16 0:00,4/1/16 0:00,4/2/16 23:59,No coupons needed for our lowest prices of the season sale! Last 2_TDPN days!_TDSS,,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,Today_ETPDS only all day online and in stores: All gladiators $25 now available in wide-calf! Excludes clearance and Brands We Love. SHOP NOW,,
4/1/16 0:00,4/1/16 0:00,4/1/16 12:00,TODAY_BTPDS ONLY  40% OFF TIL NOON_ETPHS PT_ETPZ  35% OFF NOON_BTPHS - MIDNIGHT_ETPHS PT_ETPZ,Test,
4/1/16 0:00,4/1/16 0:00,4/2/16 23:59,Saturday_ETPDS Doorbusters Extended,,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,Sale on Sale -100's of New Markdowns at Special One_TDPS Day_TDSS Prices! Shop Clearance Event -Save up to 75% OFF,,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,Final_TDPS Day_TDSS -BUY MORE SAVE MORE -All Suits & Sportcoats -UP TO 65% Off when you buy 3 -SHOP NOW,,
4/1/16 0:00,4/1/16 0:00,4/2/16 23:59,SPRING SAVINGS EVENT  IN-STORE AND ONLINE  LIMITED_TDPS TIME_TDSS ONLY!  $20 OFF YOUR PURCHASE OF $75 OR MORE  USE CODE SAV20NOW,,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,Last_TDPS day_TDSS extra 25% off sale clothing.,,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,of the season sale! -last_TDPS day_TDSS,,
4/1/16 0:00,3/30/16 0:00,4/3/16 23:59,spend $50 get $10 -FOR EVERY $50 SPENT MARCH_BTPMS 30_BTPDN - APRIL_ETPMS 3_ETPDN GET A $10 COUPON REDEEMABLE APRIL_BTPMS 8_BTPDN - 14_ETPDN 2016_ETPYN,Test,
4/1/16 0:00,3/29/16 0:00,4/11/16 23:59,MARCH_BTPMS 29_BTPDN - APRIL_ETPMS 11_ETPDN  MEN'S SUITS 2 FOR $499,Test,
4/1/16 0:00,4/1/16 0:00,4/30/16 23:59,On To April_ETPMS,Test,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,Twilight_ETPHS Dash: Up to 50% Off,review,
4/3/16 0:00,4/3/16 0:00,4/4/16 23:59,Treat Yourself to Something Special. TOMORROW_ETPDS Only! Monday_ETPDS April_ETPMS 4._ETPDN Email Exclusive. In-Store Only. Take up to an Extra 40% Off a single item. Plus enjoy this storewide savings pass. Take up to an extra 25% Off your sale price purchase promo code: APR34SAVE25. Print coupons.,,
4/3/16 0:00,4/3/16 0:00,4/4/16 23:59,Treat Yourself to Something Special. TOMORROW_ETPDS Only! Monday_ETPDS April_ETPMS 4._ETPDN Email Exclusive. In-Store Only. Take up to an Extra 40% Off a single item. Plus enjoy this storewide savings pass. Take up to an extra 25% Off your sale price purchase promo code: APR34SAVE25. Shop now.,,
4/3/16 0:00,4/3/16 0:00,4/7/16 23:59,Yellow Dot Clearance. Save up to 85% on original prices when you take an extra 60-70% off Yellow Dot extra 70-80% off Black Dot. Ends Thursday_ETPDS April_ETPMS 7._ETPDN Take an extra 20% off your Yellow and Black Dot purchase. Promo code: YELLOWAP316. Shop now.,,
4/3/16 0:00,4/3/16 0:00,4/7/16 23:59,Yellow Dot Clearance. Save up to 85% on original prices when you take an extra 60-70% off Yellow Dot extra 70-80% off Black Dot. Ends Thursday_ETPDS April_ETPMS 7._ETPDN Take an extra 20% off your Yellow and Black Dot purchase. Promo code: YELLOWAP316. Print coupon.~)_-o,,
4/3/16 0:00,4/3/16 0:00,4/3/16 23:59,Must Have Spring Styles (Starting at just $9)! Today_ETPDS Only! Get your Favorite Jeans for $24,,
4/3/16 0:00,4/3/16 0:00,4/3/16 23:59,Today_ETPDS & Online Only. Extra $25 Off(2) Orders Of $100+. Use Code: EXTRA25,,
4/4/16 0:00,4/4/16 0:00,4/4/16 23:59,CUSTOMER APPRECIATION DAYS -10 BIG WAYS TO SAVE! -great customers like you deserve a perfect 10! -sale starts today_BTPDS april_BTPMS 4_BTPDN,Test,End Time Unknown
4/4/16 0:00,4/4/16 0:00,4/4/16 23:59,SEE TODAY'S_ETPDS DEALS,,
4/4/16 0:00,4/4/16 0:00,4/17/16 23:59,SHOP NOW! -VALID APRIL_BTPMS 4_BTPDN - 17_ETPDN,,
4/4/16 0:00,4/4/16 0:00,4/17/16 23:59,PRINT COUPON -valid thru 4_ETPMN / 17_ETPDN,,
4/4/16 0:00,4/8/16 0:00,4/10/16 23:59,SHOP LATER! -VALID APRIL_BTPMS 8_BTPDN - 10_ETPDN,,
4/4/16 0:00,4/4/16 0:00,4/10/16 23:59,PRINT COUPON -valid thru 4_ETPMN / 10_ETPDN,,
4/4/16 0:00,4/11/16 0:00,4/17/16 23:59,SHOP LATER! -clearance VALID APRIL_BTPMS 11_BTPDN - 17_ETPDN,,
4/4/16 0:00,4/15/16 0:00,4/19/16 23:59,SHOP LATER! -VALID APRIL_BTPMS 15_BTPDN - 19_ETPDN,,
4/4/16 0:00,4/4/16 0:00,4/19/16 23:59,PRINT SAVINGS PASS -valid thru 4_ETPMN / 19_ETPDN,,
4/4/16 0:00,4/4/16 0:00,4/6/16 23:59,Online only thru April_ETPMS 6!_ETPDN -FREE CLINIQUE SUPERBALM MOISTURIZING GLOSS SAMPLE -with any online Clinique purchase -SHOP NOW,,
4/4/16 0:00,4/4/16 0:00,4/5/16 23:59,Starts Now_BTPHS  MICHELE  Limited_TDPS - Time_TDSS Online Sale Event  Time is precious. Your timepiece should be too.  Shop Now,,
4/4/16 0:00,4/4/16 0:00,4/5/16 23:59,FOR A LIMITED_TDPS TIME_TDSS -SAVE ON SELECTED TUMI LUGGAGE,,
4/4/16 0:00,4/4/16 0:00,4/4/16 23:59,6_TDPN Hour_TDSS Flash_TDPS Sale: Up To 55% OFF! Shop now -only 6_TDPN hours_TDSS to SAVE up to 55% off + Free Shipping over $100,Test,
4/4/16 0:00,4/4/16 0:00,4/4/16 23:59,One_TDPS Day_TDSS Only!  FREE 2-3 DAY SHIPPING ON ORDERS OF $75 OR MORE  USE PROMO CODE FREESHIP. ENDS 4_ETPMN / 5_ETPDN,,
4/4/16 0:00,4/4/16 0:00,4/4/16 23:59,50% off All Dresses Ends Today!_ETPDS,,
4/4/16 0:00,4/4/16 0:00,4/5/16 23:59,Two_TDPS Days_TDSS Online Only! All Clearance 60-70% Off,,
4/4/16 0:00,4/4/16 0:00,4/4/16 23:59,Today_ETPDS online only: all shoes $5-$35. Excludes clearance and Brands We Love. SHOP SHOES,,
4/4/16 0:00,4/4/16 0:00,4/5/16 23:59,Starts Now_BTPHS  Dooney & Bourke  Limited_TDPS - Time_TDSS Online Sale Event  Classic colorful and crafted to arm-candy perfection.  Shop Handbags,,
4/5/16 0:00,4/5/16 0:00,4/5/16 23:59,ONLINE ONLY. TODAY_ETPDS ONLY 4_ETPMN / 5._ETPDN  35% OFF YOUR ORDER,,
4/5/16 0:00,4/5/16 0:00,4/5/16 23:59,IN-STORE & ONLINE  TUESDAY_ETPDS 4_ETPMN / 5_ETPDN  60% off TEES,,
4/5/16 0:00,4/5/16 0:00,4/10/16 23:59,Thru April_ETPMS 10_ETPDN th 2016_ETPYN -Free Umbrella with a single same-day Brighton purchase of $100 or more in store. Learn More,,
4/5/16 0:00,4/5/16 0:00,4/5/16 23:59,50% off Half the Store ends at midnight_ETPHS,,
4/5/16 0:00,4/5/16 0:00,4/5/16 23:59,50% off All Dresses ends at midnight!_ETPHS,,
4/5/16 0:00,4/5/16 0:00,4/5/16 23:59,Today_ETPDS & Online Only!,,
4/5/16 0:00,4/5/16 0:00,4/5/16 23:59,Flash_TDPS Sale. 60%(2) off 100s of styles from playwear to dressy. Shop Now.,,
4/5/16 0:00,4/5/16 0:00,4/5/16 23:59,Up to 75%(3) off when you take an extra 50% off clearance. Hurry! Today_ETPDS Only. Shop Now,,
4/5/16 0:00,4/5/16 0:00,4/6/16 23:59,Deals of the day -$98 All cotton poplin summer suits -reg $350 -Shop all Offers -Online only select styles while supplies_TDPS last._TDSS,,
4/5/16 0:00,4/5/16 0:00,4/8/16 23:59,JUST FOR YOU 30% Off Full-Prime merchandise now_BTPHS through April_ETPMS 8_ETPDN th.,,
4/5/16 0:00,4/5/16 0:00,4/5/16 23:59,1_TDPN More Day!_TDSS Online Only,,
4/5/16 0:00,4/5/16 0:00,4/17/16 23:59,IN STORE & ONLINE -PRINT COUPON valid thru 4_ETPMN / 17_ETPDN,,
4/5/16 0:00,4/5/16 0:00,4/5/16 23:59,Today_ETPDS online only: Buy 5+ items get 40% off. Buy 4 items get 30% off. Buy 3 items get 20% off. Limit 15 items. Excludes clearance and Brands We Love. SHOP NOW,,
4/5/16 0:00,4/5/16 0:00,4/6/16 23:59,For a limited_TDPS time_TDSS take 30% off summer favorites featuring our tropical print shirt,,
4/5/16 0:00,4/5/16 0:00,4/5/16 23:59,FINAL_TDPS HOURS_TDSS,,
4/6/16 0:00,4/7/16 0:00,4/10/16 23:59,Black Friday Weekend. Starts Tomorrow_BTPDS Thursday_BTPDS April_BTPMS 7_BTPDN through Sunday_ETPDS April_ETPMS 10._ETPDN 4_TDPN Days_TDSS Only! Shop over 225 Door Busters!,,
4/6/16 0:00,4/9/16 0:00,4/10/16 23:59,Deals just as good as Black Friday All weekend_ETPDS long!,,
4/6/16 0:00,4/6/16 0:00,4/10/16 23:59,Yellow Dot Clearance. Final Reduction! Get it before it's gone! Plus Final_TDPS Week_TDSS of Winter Clearance! Save up to 85% on original prices when you take an extra 60-70% off Yellow Dot and extra 70-80% off Black Dot. Starts Tomorrow Thursday_BTPDS April_BTPMS 7_BTPDN through Sunday_ETPDS April_ETPMS 10._ETPDN Take an extra 30% off Yellow Dot and Black Dot women's men's and kids' apparel purchase. Promo code: APRBFYDBD16,Test,
4/6/16 0:00,4/6/16 0:00,4/9/16 23:59,4_TDPN Days_TDSS Only! Up to 70% off throughout the store including all:,,
4/6/16 0:00,4/6/16 0:00,4/7/16 23:59,Deals of the day -online only -$139 Clearance Executive and Joseph Suits -wool/cashmere -orig $750 -Shop all offers -Select Styles While supplies_TDPS last._TDSS,,
4/6/16 0:00,4/6/16 0:00,4/6/16 23:59,Extended! Today_ETPDS & Online Only,,
4/6/16 0:00,4/6/16 0:00,4/7/16 23:59,Limited_TDPS Time:_TDSS Orders $150+ ship free,,
4/6/16 0:00,4/6/16 0:00,4/7/16 23:59,Starts Now_BTPHS  Ted Baker London  Limited_TDPS - time_TDSS online sale event  Masterful tailoring meets colorful character. The brand is the total sartorial package.  Shop Women,,
4/6/16 0:00,4/6/16 0:00,4/7/16 23:59,LIMITED_TDPS TIME_TDSS ONLY! TAKE 20% OFF $100 OR MORE PLUS FREE SHIPPING ON ALL ORDERS!,,
4/6/16 0:00,4/6/16 0:00,4/6/16 23:59,ONE_TDPS DAY_TDSS ONLY,,
4/6/16 0:00,4/6/16 0:00,4/6/16 23:59,Take advantage -today_ETPDS is the FINAL_TDPS day!_TDSS Get up to 60% off + FREE Shipping on $100,Test,
4/6/16 0:00,4/6/16 0:00,4/6/16 23:59,Final_TDPS Hours_TDSS to shop our VIP Savings! Shop now for 60% off! Plus Free shipping on all orders of $100!,,
4/6/16 0:00,4/6/16 0:00,4/6/16 23:59,Shop the Flash_TDPS Clearance Sale -12_TDPN hours_TDSS only!,Test,
4/6/16 0:00,4/6/16 0:00,4/7/16 23:59,LAST_TDPS CHANCE_TDSS CLEAROUT: 100+ Styles Go Away Forever Sunday_ETPDS @ Midnight!_ETPHS Shop Now!,,
4/6/16 0:00,4/6/16 0:00,4/6/16 23:59,Final_TDPS Hours_TDSS -Online Only!,,
4/8/16 0:00,4/8/16 0:00,4/11/16 23:59,4_TDPN DAYS_TDSS ONLY  SWIM FIT EVENT  SHOP NOW  $10 0FF A SWIM BOTTOM  ONLINE & IN STORES.  CODE: SWIM10.  ENDS 4_ETPMN / 11._ETPDN,,
4/8/16 0:00,4/9/16 0:00,4/10/16 23:59,This Weekend_ETPDS Only!,,
4/8/16 0:00,4/8/16 0:00,4/8/16 23:59,Starts Today_BTPDS In Stores,,
4/8/16 0:00,4/8/16 0:00,4/8/16 23:59,THE SPRING SALE: LAST_TDPS DAY_TDSS -TAKE AN EXTRA 30% OFF SALE STYLES,,
4/8/16 0:00,4/8/16 0:00,4/9/16 23:59,Today_BTPDS & tomorrow_ETPDS online & in stores: extra 15% off entire purchase. Cannot be combined with other promo code offers. Use code VIP15.  SHOP NOW,,
4/8/16 0:00,4/8/16 9:00,4/8/16 22:00,Most stores open 9_BTPHN am_BTPAP to 10_ETPHN pm_ETPAP Friday_BTPDS and Saturday._ETPDS Find a store.,Test,
4/8/16 0:00,4/8/16 0:00,4/10/16 23:59,Black_TDPS Friday_TDSS Weekend._ETPDS Ends Sunday_ETPDS April_ETPMS 10._ETPDN 3_TDPN Days_TDSS only. Most stores open 9_BTPHN AM_BTPAP - 10_ETPHN PM_ETPAP Friday_BTPDS & Saturday._ETPDS Deals just as good as Black Friday All weekend_ETPDS long!,,
4/8/16 0:00,4/8/16 0:00,4/10/16 23:59,Yellow Dot Clearance. Final Reduction! Get it before it's gone! Plus Final_TDPS Week_TDSS of Winter Clearance! Save up to 85% on original prices when you take an extra 60-70% off Yellow Dot and extra 70-80% off Black Dot. Ends Sunday_ETPDS April_ETPMS 10._ETPDN Take an extra 30% off Yellow Dot or Black Dot women's men's and kids' apparel purchase. Promo code: APRBFYDBD16. Shop now.,,
4/8/16 0:00,4/8/16 0:00,4/10/16 23:59,Yellow Dot Clearance. Final Reduction! Get it before it's gone! Plus Final_TDPS Week_TDSS of Winter Clearance! Save up to 85% on original prices when you take an extra 60-70% off Yellow Dot and extra 70-80% off Black Dot. Ends Sunday_ETPDS April_ETPMS 10._ETPDN Take an extra 30% off Yellow Dot or Black Dot women's men's and kids' apparel purchase. Promo code: APRBFYDBD16. Print coupon.,,
4/8/16 0:00,4/9/16 0:00,4/10/16 23:59,weekend_ETPDS WONDERFUL Our cure for spring fever... Relaxing knits with an easygoing attitude,,
4/8/16 0:00,4/8/16 0:00,4/9/16 23:59,For a limited_TDPS time_TDSS take 30% off summer favorites including our linen shirts that are easy airy and effortless in the best way,,
4/8/16 0:00,4/8/16 0:00,4/8/16 23:59,FREE GIFT with any purchase -Shop NOW! One_TDPS Day_TDSS Only! Get a pair of FREE Sunglasses while you shop your Spring Favorites!,,
4/8/16 0:00,4/8/16 0:00,4/8/16 23:59,IN STORES AND ONLINE TODAY_ETPDS -The Victorian Rose Collection -Victorian cross-stituch tapestry inspired this breathtaking jewelry. SHOP NOW:,,
4/8/16 0:00,4/8/16 0:00,4/9/16 23:59,Deals of the day -online only -$24.97 All clearance sportshorts orig $60-$135  -Shop all offers -Select Styles While supplies_TDPS last._TDSS,,
4/8/16 0:00,4/8/16 0:00,4/10/16 23:59,3_TDPN DAYS_TDSS LEFT  SWIM FIT EVENT  SHOP NOW  $10 0FF A SWIM BOTTOM  when you buy a swim top  ONLINE & IN STORES.  CODE: SWIM10.  ENDS 4_ETPMN / 11._ETPDN,,
4/8/16 0:00,4/8/16 0:00,4/9/16 23:59,IN-STORE & ONLINE. LIMITED_TDPS TIME._TDSS DON'T HAVE SUPER CASH? YOU STILL SAVE 20%,,
4/8/16 0:00,4/8/16 0:00,4/14/16 23:59,SUPER CASH  ENDS 4_ETPMN / 14_ETPDN  USE $10 FOR EVERY $25 YOU SPEND,,
4/8/16 0:00,4/8/16 0:00,4/9/16 23:59,IN-STORE & ONLINE  SATURDAY_ETPDS 4_ETPMN / 9_ETPDN,,
4/8/16 0:00,4/8/16 0:00,4/9/16 23:59,Twice as nice. Rewards members get double points!(4). Last_TDPS chance_TDSS to earn rewards twice as fast. Learn more. Not a Rewards member? Enroll for free,,
4/9/16 0:00,4/9/16 0:00,4/9/16 23:59,Saturday_ETPDS Funday,,
4/9/16 0:00,4/9/16 0:00,4/17/16 23:59,Starts now!_BTPDS Ends 4_ETPMN / 17._ETPDN  REDEEM STYLECA$H,,
4/9/16 0:00,4/9/16 0:00,4/10/16 23:59,ENDS 4_ETPMN / 10._ETPDN  THERE'S MORE!  FREE TEE WHEN YOU USE YOUR STYLECA$H  GET TO A STORE NOW,,
4/9/16 0:00,4/9/16 9:00,4/9/16 22:00,Most stores open 9_BTPHN am_BTPAP to 10_ETPHN pm_ETPAP Today._ETPDS Find a store.,,
4/9/16 0:00,4/9/16 0:00,4/10/16 23:59,Black Friday Weekend._ETPDS Ends Tomorrow_ETPDS Sunday_ETPDS April_ETPMS 10._ETPDN Deals just as good as Black Friday All weekend_ETPDS long!,,
4/9/16 0:00,4/9/16 0:00,4/10/16 23:59,Yellow Dot Clearance. Final Reduction! Get it before it's gone! Plus Final_TDPS Week_TDSS of Winter Clearance! Save up to 85% on original prices when you take an extra 60-70% off Yellow Dot and extra 70-80% off Black Dot. Ends Sunday_ETPDS April_ETPMS 10._ETPDN Take an extra 30% off Yellow Dot or Black Dot women's men's and kids' apparel purchase. Promo code: APRBFYDBD16. Shop now.,,
4/9/16 0:00,4/9/16 0:00,4/10/16 23:59,Yellow Dot Clearance. Final Reduction! Get it before it's gone! Plus Final_TDPS Week_TDSS of Winter Clearance! Save up to 85% on original prices when you take an extra 60-70% off Yellow Dot and extra 70-80% off Black Dot. Ends Sunday_ETPDS April_ETPMS 10._ETPDN Take an extra 30% off Yellow Dot or Black Dot women's men's and kids' apparel purchase. Promo code: APRBFYDBD16. Print coupon.,,
4/9/16 0:00,4/9/16 0:00,4/10/16 23:59,Limited_TDPS time:_TDSS orders $150+ ship free.,,
4/9/16 0:00,4/9/16 0:00,4/10/16 17:00,online all_TDPS day!_TDSS -super DOORBUSTER Saturday_ETPDS til 5_ETPHN pm_ETPAP -10 super deals! NO COUPONS needed,Test,
4/9/16 0:00,4/9/16 0:00,4/10/16 23:59,LAST_TDPS CHANCE!_TDSS Shop Now and get a FREE TOTE on ANY PURCHASE!,,
4/9/16 0:00,4/9/16 0:00,4/9/16 23:59,FINAL_TDPS DAY!_TDSS Up to 70% off throughout the store including all:,,
4/9/16 0:00,4/9/16 0:00,4/10/16 23:59,Deals of the day -online only -$139 Clearance Executive and Joseph Suits wool/cashmere orig $750  -Shop all offers -Select Styles While supplies_TDPS last._TDSS,,
4/9/16 0:00,4/9/16 0:00,4/10/16 23:59,Featuring soft-washed denim garment-dyed twill and faded indigo. Limited_TDPS time_TDSS only.,,
4/9/16 0:00,4/9/16 0:00,4/9/16 23:59,SPRING SAVINGS EVENT  IN-STORE AND ONLINE  ENDS TODAY!_ETPDS  $20 OFF YOUR PURCHASE OF $75 OR MORE  USE CODE SAV20NOW,,
4/9/16 0:00,4/10/16 0:00,4/10/16 23:59,Fill Your Closet: New Markdowns! Save up to 75% OFF -Shop Sunday_ETPDS Savings Sale,,
4/9/16 0:00,4/9/16 0:00,4/10/16 23:59,Twice as nice. Rewards members get double points!(3)). Last_TDPS chance_TDSS to earn rewards twice as fast. Learn more. Not a Rewards member? Enroll for free,,
4/9/16 0:00,4/9/16 0:00,4/10/16 23:59,Black_TDPS Friday_TDSS Weekend._ETPDS Starts Today_BTPDS Thursday_BTPDS April_BTPMS 7_BTPDN through Sunday_ETPDS April_ETPMS 10._ETPDN 4_TDPN Days_TDSS Only! Deals just as good as Black Friday All weekend_ETPDS long!,Test,
4/9/16 0:00,4/9/16 0:00,4/10/16 23:59,Yellow Dot Clearance. Final Reduction! Get it before its gone! Plus Final_TDPS Week_TDSS of Winter Clearance! Save up to 85% on original prices when you take an extra 60-70% off Yellow Dot and extra 70-80% off Black Dot. Ends Sunday_ETPDS April_ETPMS 10:_ETPDN Take an extra 30% off Yellow Dot or Black Dot womens mens and kids apparel purchase. Promo code: APRBFYDBD16. Print coupon.,,
4/9/16 0:00,4/9/16 0:00,4/9/16 23:59,Midnight_ETPHS Mania,Test,
4/9/16 0:00,4/9/16 0:00,4/11/16 23:59,Ends Monday_ETPDS online only: Free Shipping when you spend $30 + 30% off Sitewide. Applies to standard ground shipping to the 48 contiguous United States with min purchase excluding taxes & ship. Excludes clearance and Brands We Love. SHOP NOW,,
4/9/16 0:00,4/10/16 0:00,4/10/16 23:59,SUNDAY_ETPDS 4_ETPMN / 10_ETPDN,,
4/10/16 0:00,4/10/16 0:00,4/10/16 23:59,ONLINE ONLY. TODAY_ETPDS ONLY 4_ETPMN / 10._ETPDN  50% OFF DRESSES,,
4/10/16 0:00,4/10/16 0:00,4/10/16 23:59,SPRING SAVINGS EVENT  IN-STORE AND ONLINE  FINAL_TDPS HOURS!_TDSS  $20 OFF YOUR PURCHASE OF $75 OR MORE  USE CODE SAV20NOW,,
4/10/16 0:00,4/10/16 0:00,4/10/16 23:59,Twilight_ETPHS Dash: Up to 75% Off,Review,
4/10/16 0:00,4/10/16 0:00,4/10/16 23:59,ONLINE ONLY. HOURS_TDPS LEFT!_TDSS ENDS 4_ETPMN / 10._ETPDN,,
4/11/16 0:00,4/11/16 0:00,4/11/16 23:59,LAST_TDPS DAY_TDSS  SWIM FIT EVENT  SHOP NOW  $10 OFF A SWIM BOTTOM)  ONLINE & IN STORES.  CODE: SWIM10.  ENDS 4_ETPMN / 11._ETPDN,,
4/11/16 0:00,4/11/16 0:00,4/12/16 23:59,In stores & online. 2_TDPN days_TDSS only! Extra 20%(1) Off Entire Purchase.,,
4/11/16 0:00,4/11/16 0:00,4/12/16 23:59,Redeem coupon online or in stores. Expires 4_ETPMN / 12_ETPDN / 2016._ETPYN Not valid if already redeemed.,,
4/11/16 0:00,4/11/16 0:00,4/12/16 23:59,Up to 70%(2) off when you take an extra 40% off clearance. Limited_TDPS time_TDSS only. Shop Now,,
4/11/16 0:00,4/12/16 0:00,4/12/16 23:59,Preview Day -SUPER TUESDAY_ETPDS -Build a great wardrobe with a big sale.,,
4/11/16 0:00,4/12/16 0:00,4/12/16 23:59,More Super Tuesday_ETPDS Savings -BUY 1 GET 1 FREE -On Almost Everything Else,,
4/11/16 0:00,4/11/16 0:00,4/12/16 23:59,Deals of the day -online only -$29.97 Clearance Casual Pants Orig. $79.50-$185 Online Only Select Styles. While Supplies_TDPS Last._TDSS Shop All Offers,,
4/11/16 0:00,4/11/16 0:00,4/11/16 23:59,Ends tonight_ETPHS online only: Free Shipping when you spend $30 + 30% off Sitewide. Applies to standard ground shipping to the 48 contiguous United States with min purchase excluding taxes & ship. Excludes clearance and Brands We Love. SHOP NOW,,
4/11/16 0:00,4/11/16 0:00,4/11/16 23:59,TODAY_ETPDS ONLY  40% OFF TIL NOON_ETPHS PT_ETPZ  35% OFF NOON_BTPHS MIDNIGHT_ETPHS PT_ETPZ  INCLUDES SALE STYLES,Test,
4/11/16 0:00,4/12/16 0:00,4/28/16 23:59,STARTS TOMORROW_BTPDS THROUGH APRIL_ETPMS 28_ETPDN  FIND A STORE,,
4/11/16 0:00,4/11/16 0:00,4/12/16 23:59,Starts Now_BTPDS  JOE'S Jeans)~  Limited_TDPS - time_TDSS online sale event  From distressed to classic no denim rotation is complete without  JOE'S Jeans  Shop Women,,
4/11/16 0:00,4/11/16 0:00,4/11/16 23:59,ONLINE ONLY. TODAY_ETPDS ONLY 4_ETPMN / 11._ETPDN,,
4/11/16 0:00,4/11/16 0:00,4/11/16 23:59,One_TDPS Day_TDSS ONLY! Shop Dresses starting at JUST $17,,
4/11/16 0:00,4/11/16 0:00,4/11/16 23:59,Final_TDPS Hours_TDSS No Exclusions!,,
4/11/16 0:00,4/13/16 0:00,4/19/16 23:59,Wednesday_BTPDS April_BTPMS 13_BTPDN through Tuesday_ETPDS April_ETPMS 19._ETPDN Our BIGGEST Bonus Buy Event of the Season! Save up to 70% storewide!,,
4/11/16 0:00,4/11/16 0:00,4/12/16 23:59,Today_BTPDS and tomorrow_ETPDS only. Shop men's and women's shoes now.,,
4/11/16 0:00,4/12/16 0:00,4/12/16 23:59,SUPER TUESDAY_ETPDS -Build a great wardrobe with a big sale.,,
4/11/16 0:00,4/11/16 0:00,4/12/16 23:59,2_TDPN day_TDSS sale featuring 40-50% off specials. shop now.,,
4/11/16 0:00,4/11/16 0:00,4/11/16 23:59,In stores & online. Last_TDPS day!_TDSS Extra 20%(1) Off Entire Purchase.,,
4/11/16 0:00,4/11/16 0:00,4/17/16 23:59,REDEEM STYLECA$H  Use $25 in StyleCash for every $50 spent.  Ends 4_ETPMN / 17._ETPDN,,
4/11/16 0:00,4/11/16 0:00,4/17/16 23:59,No StyleCash? No problem!  TAKE 20 % OFF YOUR PURCHASE  ENDS 4_ETPMN / 17._ETPDN,,
4/12/16 0:00,4/12/16 0:00,4/12/16 23:59,TODAY_ETPDS 4_ETPMN / 12_ETPDN  ONLINE ONLY,,
4/12/16 0:00,4/12/16 0:00,4/16/16 23:59,RayBan Select April_ETPMS 16_ETPDN,,
4/12/16 0:00,4/12/16 0:00,4/12/16 23:59,FLASH_TDPS DEAL. 24_TDPN HOURS_TDSS ONLY.,Test,
4/12/16 0:00,4/12/16 0:00,4/13/16 23:59,limited_TDPS time!_TDSS dream away in new sleepwear -SHOP NOW,,
